content,_id,like_counts,ip_location,created_at,total_number,user_name,gender
您好，由于您这条视频收到多位大V互动，助您荣登视频号人气榜，情感生活领域第2名，快来查看分享你的排名吧~榜单戳》http://t.cn/A6nf44s1,5095159289354966,1,,Wed Oct 30 12:55:01 +0800 2024,0,微博视频,m
我就想知道以前超生的罚款退了没有啊[允悲][允悲][允悲],5094781699754221,11,来自广东,Tue Oct 29 11:54:36 +0800 2024,2,牵着猫逛街的,m
越刺激越不想生，啥时候出个政策，后年开始禁止生二胎，估计明年生育就爆发了,5094782831692401,7,来自四川,Tue Oct 29 11:59:06 +0800 2024,1,眉前放一字宽,f
让你少生你就少生，让你多生就多生。哪那么多话[doge],5094780705440184,5,来自四川,Tue Oct 29 11:50:38 +0800 2024,2,11112222ccccc,m
不是不生，是调生，下辈子生两个[太开心],5094794455944653,2,来自江苏,Tue Oct 29 12:45:18 +0800 2024,2,忘忧草211,m
少生不生幸福一生!,5094781263282818,14,来自山东,Tue Oct 29 11:52:51 +0800 2024,0,璀冕,f
大家一起喊“少生优生幸福一生”,5094788762437995,6,来自湖北,Tue Oct 29 12:22:40 +0800 2024,1,余小童的紧箍咒,f
#保定莲池分局警察打人打坏女孩脑袋事件#,5094800929587902,1,来自北京,Tue Oct 29 13:11:00 +0800 2024,0,河北保定百楼JC打坏女孩脑袋,f
独生子女补贴应该提高！,5094782986618999,6,来自江苏,Tue Oct 29 11:59:43 +0800 2024,0,牛老师儿,m
中国的劳动供养率1.1，也就是说一个人只够养活自己，老婆怀孕生子都只有喝西北风[允悲][允悲],5095203473984016,1,来自四川,Wed Oct 30 15:50:35 +0800 2024,0,风一样的意悠悠,f
生一个奖励100万也许有人会考虑了,5094960560866147,3,来自江苏,Tue Oct 29 23:45:20 +0800 2024,0,gaogao1288,m
还记得“只生一个好！国家给养老[挖鼻]”,5094816967037059,4,来自北京,Tue Oct 29 14:14:45 +0800 2024,0,嗜性不改,m
全是扯淡，强制双休八小时，有钱有空，库库生。净干些治标不治本的事,5094784115672786,11,来自浙江,Tue Oct 29 12:04:12 +0800 2024,0,w精神状态很神经,f
有人自有物，传宗接代还是要努力啊,5094782139892111,3,来自广西,Tue Oct 29 11:56:20 +0800 2024,0,龙哥走读岭南,m
：不是啊，生了谁带，国家出人免费带吗，放学4点谁接，6点才下班，甚至是加班到十点。总说没有用的，不从根本上解决问题,5094803786434918,2,来自山东,Tue Oct 29 13:22:22 +0800 2024,0,七元老师,m
要那么多牛马没有工作就是负担，参考阿三[笑而不语],5094781260664259,6,来自陕西,Tue Oct 29 11:52:52 +0800 2024,0,Damon-呆,m
早干么了,5094780747122139,5,来自河南,Tue Oct 29 11:50:49 +0800 2024,0,华夏之心-,m
所以只有职工女性有，其他不是职工的女性就没有吗？,5094856280244832,1,来自四川,Tue Oct 29 16:50:57 +0800 2024,0,卷卷毛der,f
很多人养三只猫都觉得麻烦，养不过来，为什么一定要让人养三个人呢,5094809935546627,1,来自北京,Tue Oct 29 13:46:48 +0800 2024,0,天空sky-hy,f
说了一堆 实际问题一点没解决[怒骂],5094794983117324,1,来自贵州,Tue Oct 29 12:47:23 +0800 2024,0,噼里啪啦说一堆儿,f
缺的不是补贴[喵喵],5094792307149993,1,来自上海,Tue Oct 29 12:36:45 +0800 2024,0,Running鹿鹿,f
我好奇退休年龄都65了，自己有孩子时父母才五十岁左右，父母都要去全职带小孩，是不是就不管自己是否退休？有点无解，孩子给谁带，只能请保姆或者让父母离职或者自己离职？,5094788168942459,4,来自浙江,Tue Oct 29 12:20:19 +0800 2024,0,奇寄i,m
不得了了 都没韭菜进贡了,5094787545566921,6,来自江苏,Tue Oct 29 12:17:50 +0800 2024,0,大齐-Owen,m
相信国家一定是为了我们好、计划生育是最正确的国策[赞],5094786660831673,3,来自北京,Tue Oct 29 12:14:19 +0800 2024,0,Eddieie,m
生小孩送鸡蛋,5094783603705080,4,来自浙江,Tue Oct 29 12:02:10 +0800 2024,0,w精神状态很神经,f
不关我的事[喵喵],5094782732864531,1,来自广东,Tue Oct 29 11:58:43 +0800 2024,0,米米Annie,f
996007的孩子大概率还是得996007,5094781908422238,4,来自福建,Tue Oct 29 11:55:26 +0800 2024,0,琉璃喜瑞,f
看看高铁经常起的冲突，这个社会对婴幼儿就不太友好[笑cry],5094781389374585,6,来自四川,Tue Oct 29 11:53:21 +0800 2024,0,YoYo__ma,f
不想生,5094780124268393,1,来自福建,Tue Oct 29 11:48:21 +0800 2024,0,shoousto,m
钱呢，没看到真正的补助，医疗免费了吗？教育免费了吗？工作安排就业吗？,5094787633382813,3,来自浙江,Tue Oct 29 12:18:11 +0800 2024,0,云间上的落日,f
1.两个上班族，请保姆带孩子。 2.一人上班，一人家庭主妇/夫。 3.让父母不上班，去给你带孩子。 4.等父母退休，再生孩子帮你带。哈哈。 5.干脆不生了，解百忧。 这个社会的规则就是:让你要么全职养孩子，要么请保姆，要么让你父母别上班全职带孩子。,5094787183018891,4,来自浙江,Tue Oct 29 12:16:23 +0800 2024,0,奇寄i,m
以前上房揭瓦，强制结扎。现在能给个说法吗？,5094784023401031,4,来自广东,Tue Oct 29 12:03:50 +0800 2024,0,顺涛笑,m
什么时候读得起书 看得起病 住的起房,5094783581686498,3,来自湖南,Tue Oct 29 12:02:05 +0800 2024,0,丨生活艺术丨,m
不管生几个就奖一套房，肯定也是愿意的,5094781350578068,11,来自河南,Tue Oct 29 11:53:13 +0800 2024,0,杭易哦,f
少生孩子，多种树，生活愉快乐悠悠,5094819116089497,2,来自河北,Tue Oct 29 14:23:16 +0800 2024,0,骑牛看世界201511,m
既然生孩子是社会责任，那社会也要承担责任，而不是压在每个家庭身上,5094810874807546,2,来自北京,Tue Oct 29 13:50:32 +0800 2024,0,leci乐-,f
转基因种子合法化，器官移植合法化，食品安全这些问题解决了，才会考虑生育问题吧,5094806637776113,2,来自江苏,Tue Oct 29 13:33:42 +0800 2024,0,如莲花般静静的女子,f
怎么不说说被资本家逼得不敢请婚假，生了小孩儿就被裁员的事情呢[揣手][揣手],5094797083939384,2,来自浙江,Tue Oct 29 12:55:44 +0800 2024,0,ze个门没有把sou啊,f
也是搞笑，之前让生一个，现在又让多生，就不能让人们自己选择?,5094791599623937,2,来自河南,Tue Oct 29 12:33:57 +0800 2024,0,再多也没用啊,m
国家想让你生孩子消费，不是真的想让你生孩子,5094790716196332,3,来自广东,Tue Oct 29 12:30:26 +0800 2024,0,王桑欧气满满,m
新生儿嫌少，大学生嫌多[笑哈哈],5094789508235424,2,来自江苏,Tue Oct 29 12:25:37 +0800 2024,0,礼枳de藤花抄,f
[允悲][允悲][允悲]大家都不生孩子了，以后劳动力不足，估计得延迟到60-70岁退休,5094789500895709,2,来自江苏,Tue Oct 29 12:25:35 +0800 2024,0,我的好运来了mm,m
产检费就一万多,5094788972675660,2,来自云南,Tue Oct 29 12:23:29 +0800 2024,0,A是小魔女呀,f
多生的也是你，少生的也是你,5094788870704633,2,来自山东,Tue Oct 29 12:23:06 +0800 2024,0,昀儿朵朵N,f
真是搞不懂，要那么多人干啥，全世界除了印度，就我们人多了。地盘差不多大的也才5亿左右,5094788213244940,2,来自湖北,Tue Oct 29 12:20:28 +0800 2024,0,看着直摇头,f
校园霸凌怎么解决,5094787512795736,2,来自四川,Tue Oct 29 12:17:42 +0800 2024,0,一亓开阖,m
产检免费，幼儿园纳入义务教育再说！,5094787403483239,3,来自广西,Tue Oct 29 12:17:16 +0800 2024,0,锦鲤鲤快来吧,f
打了十几年雷，就是不下雨[允悲],5094784216075185,4,来自甘肃,Tue Oct 29 12:04:36 +0800 2024,0,我吃饭贼慢,m
先把“生育期间连续缴纳社保一年”改为“累积缴纳一年”吧,5094783545246392,2,来自山东,Tue Oct 29 12:01:56 +0800 2024,0,阿银的小情人,f
什么都需要钱，女人长期要做家务，带娃，辅导作业，接送孩子，还要赚钱，真是要累死，男人像个隐形人,5094782306879088,2,来自云南,Tue Oct 29 11:57:01 +0800 2024,0,会好好好好的呀,m
一天假都不舍得给牛马放。[二哈],5094781686911316,4,来自广东,Tue Oct 29 11:54:33 +0800 2024,0,蓓Baba,m
治标不治本，这边给你点蝇头小利，那边社保框框涨，生了孩子出来受苦吗,5094780916991456,3,来自浙江,Tue Oct 29 11:51:30 +0800 2024,0,小塌鼻yammy,f
只生一个好,5094819604988188,1,来自江苏,Tue Oct 29 14:25:13 +0800 2024,0,sks突突突,m
产检一万多，补贴2000,5094818134624254,1,来自贵州,Tue Oct 29 14:19:23 +0800 2024,0,花椒油Kiqi,f
相当于兰博基尼5元优惠券,5094816996133798,1,来自上海,Tue Oct 29 14:14:52 +0800 2024,0,蜜蜂与蚂蚁202306,m
爬65岁退休,5094816796901904,1,来自浙江,Tue Oct 29 14:14:03 +0800 2024,0,如瓮丶,m
什么时候离婚自由了，再说吧。,5094814279796362,1,来自山东,Tue Oct 29 14:04:04 +0800 2024,0,喵小姐0520,f
"还写着尊重生育？？真要尊重就不会有计划生育了。白日无孩，宁愿多座坟头,绝不多个人头。都还没忘呢！现在脸一抹要尊重生育了[拜拜]",5094811063029375,1,来自河北,Tue Oct 29 13:51:17 +0800 2024,0,家里说跑上去呀,f
在公司干了四五年，工作超额完成，领导们也很满意，遇到了升职机会，无奈因为怀孕公司直接给卡掉,5094810453279599,1,来自河南,Tue Oct 29 13:48:52 +0800 2024,0,这个女孩是丹丹鸭,f
女生们大可以去搜搜产前产后身体失能 岂是这点东西能补贴的。。。。,5094810409501885,1,来自江苏,Tue Oct 29 13:48:41 +0800 2024,0,大齐-Owen,m
生出来下一代们吃毒鸡蛋？,5094809421220973,1,来自江苏,Tue Oct 29 13:44:46 +0800 2024,0,晚来秋hx,m
回复@TXHhhhui慧:多好，你还能6点下班[笑cry],5094809317933321,1,来自北京,Tue Oct 29 13:44:20 +0800 2024,0,纸团arashi,f
假期制度才是第一,5094809115035386,1,来自浙江,Tue Oct 29 13:43:32 +0800 2024,0,ELVESWOOD,m
有人能概括一下这几条有哪一条是有用的吗？？[笑cry],5094808500571006,1,来自江苏,Tue Oct 29 13:41:06 +0800 2024,0,望而却步lcn,f
好美好美的福利,5094807804839480,1,来自浙江,Tue Oct 29 13:38:20 +0800 2024,0,realhotboyshit,m
先把食品安全制度真正建立起来再说,5094805937328652,1,来自四川,Tue Oct 29 13:30:55 +0800 2024,0,SuperYin要拯救地球,f
我就想知道，那些偏远地区，或者山区的农村，他们家男的外出务工，女的在家带娃，她们能享受这些福利吗，还是说她们有别的福利？我看那边的视频，那边的妇女都是自己带着娃在农村生活，留守的味道。,5094805518945957,1,来自河北,Tue Oct 29 13:29:15 +0800 2024,0,小胡要长胖,m
我交了10年的生育津贴，然后生宝宝的时候因为没有工作，就没有办法领取自己的生育津贴，这个连续缴纳满1年真的太苛刻了！,5094804712587896,5,来自江苏,Tue Oct 29 13:26:02 +0800 2024,0,红鲤鱼与绿鲤鱼与驴nm,f
产检都不免费，就知道骗这些傻韭菜！,5094803203166490,1,来自陕西,Tue Oct 29 13:20:03 +0800 2024,0,Pink芃芃,f
牛马多生点小牛马出来吗[允悲][允悲][允悲],5094802745458702,1,来自广东,Tue Oct 29 13:18:13 +0800 2024,0,Clytiel,f
现在要几千都拿不出来  生下来会饿死,5094802389996378,1,来自浙江,Tue Oct 29 13:16:49 +0800 2024,0,武子nz,m
没统一标准，没有时间，什么都没有，叫地方自行安排啊,5094801842375589,1,来自山西,Tue Oct 29 13:14:39 +0800 2024,0,平阳大侠,m
没有硬性条件和规定育儿家完全实现不了，有的地区都是规定休假多少天，我们是经单位批准才可以休，单位绝对不会批准,5094800871654616,1,来自重庆,Tue Oct 29 13:10:47 +0800 2024,0,Lucky95-08,f
看不到996吗？,5094800758672768,1,来自北京,Tue Oct 29 13:10:20 +0800 2024,0,雪泡泡的猫,f
饼画的不圆,5094800568879847,1,来自安徽,Tue Oct 29 13:09:35 +0800 2024,0,豌豆芽199802,m
割我就行了，放过孩子吧[允悲],5094800508324709,1,来自安徽,Tue Oct 29 13:09:21 +0800 2024,0,豌豆芽199802,m
一二线城市学生一个月补课费三五千是常态，家里没钱生那么多干嘛，给别人垫背么,5094800470576961,1,来自重庆,Tue Oct 29 13:09:12 +0800 2024,0,念斩,m
觉得没必要补贴，首先就是所有学校里面的开销全免，只要是学校要求的买这个买那个的全免，然后医疗只要求免到18岁，在一个解决放学和上学问题，其实这些都不难只是他们不想,5094800065302745,1,来自湖北,Tue Oct 29 13:07:35 +0800 2024,0,豐少aa,m
连最基础的双休都无法在法律法规上强制规定，还谈什么其他的,5094799960967524,1,来自江苏,Tue Oct 29 13:07:10 +0800 2024,0,筑梦路上-,m
房价太高了，成家立业需要先有个窝，这还要稳房价呢,5094799696989143,1,来自北京,Tue Oct 29 13:06:07 +0800 2024,0,养牛牛wyq,f
问：房子和汽车 买多大 比较适合养娃[doge],5094798162396097,1,来自浙江,Tue Oct 29 13:00:01 +0800 2024,0,十一月的拿铁,f
产检太特么贵了[吃瓜],5094797796971066,1,来自上海,Tue Oct 29 12:58:34 +0800 2024,0,壁虎守护者呼哈,f
建议国家公职人员强制三胎[嘘]体现社会责任感,5094797481871188,9,来自浙江,Tue Oct 29 12:57:19 +0800 2024,0,不要再遗憾,m
灵活就医可以享受生育津贴吗？,5094797423936845,1,来自重庆,Tue Oct 29 12:57:05 +0800 2024,0,最后一任55,f
[微笑]连双休都落实不了这点补贴就是个毛尖尖,5094796477857820,1,来自上海,Tue Oct 29 12:53:19 +0800 2024,0,Dcccxz,m
独生子女有保障吗,5094796290691994,1,来自山东,Tue Oct 29 12:52:35 +0800 2024,0,旧时盛夏hn,f
少生孩子多种树,5094795887772987,1,来自辽宁,Tue Oct 29 12:50:59 +0800 2024,0,疯狂得秤砣,m
主要是，没钱买不起房，没房封建父母不同意结婚，更别说彩礼还越来越高，当然，彩礼高也是因为穷，一系列矛盾没法解决，生了也进厂打螺丝,5094795289301207,1,来自上海,Tue Oct 29 12:48:36 +0800 2024,0,楚河的小助理,m
你们生吧，我不生[太开心]以后养老金就靠你们生的牛马啦,5094788845798024,1,来自湖北,Tue Oct 29 12:22:59 +0800 2024,0,哚re咪法惢,m
韭菜只能生韭菜,5094788697430124,1,来自上海,Tue Oct 29 12:22:25 +0800 2024,0,我说小狗你说汪201503,m
星期六不知道把孩子放哪儿。,5094788687201726,1,来自广东,Tue Oct 29 12:22:22 +0800 2024,0,星火尘烟_知熠,f
生一个给我200万我也不会去生,5094788641332196,1,来自广东,Tue Oct 29 12:22:11 +0800 2024,0,_何羽辰,m
计划生育：晚婚晚育，少生优生，辛福一生！,5094788559013081,1,来自黑龙江,Tue Oct 29 12:21:52 +0800 2024,0,周小入凡尘,m
生密码,5094788296085759,1,来自江苏,Tue Oct 29 12:20:49 +0800 2024,0,微凉的记忆17,m
根本没人带 老人带孩子也不是办法 保姆太贵 一个人看孩子长时间不能上班 太难了,5094788296870255,1,来自山东,Tue Oct 29 12:20:49 +0800 2024,0,宇宙无敌玲MM,f
这辈子还是自己过，单身多好，非往火坑里跳干嘛[偷乐],5094787824750066,1,来自河北,Tue Oct 29 12:18:57 +0800 2024,0,李渔初恋,m
现在年轻人配生孩子嘛,5094787589869514,1,来自陕西,Tue Oct 29 12:18:01 +0800 2024,0,辰曦如兮,m
怀孕了能不能提早请产假，大着肚子上班真的很累人,5094787490776304,1,来自浙江,Tue Oct 29 12:17:37 +0800 2024,0,春日tu,f
要想穷，就乱生育。,5094787437297972,1,来自福建,Tue Oct 29 12:17:23 +0800 2024,0,东部游骑兵,m
只生一个好 国家替你来养老,5094787277915014,1,来自福建,Tue Oct 29 12:16:46 +0800 2024,0,COOPERDUYC,m
现在家长太卷了,5094787251702423,1,来自广西,Tue Oct 29 12:16:40 +0800 2024,0,锦鲤鲤快来吧,f
找不到生孩子的理由,5094786507999538,1,来自广东,Tue Oct 29 12:13:43 +0800 2024,0,小银子的晴天,f
只生一个好政府来养老，言犹在耳！,5094786457403533,1,来自江苏,Tue Oct 29 12:13:30 +0800 2024,0,灿烂兔兔兔,m
把以前超生的罚款退回去，按现在的价值，他们才是做出了贡献的,5094786384005883,1,来自广东,Tue Oct 29 12:13:13 +0800 2024,0,浑水的鱼民,m
富人不存在这些问题，so。。。。,5094786380335761,1,来自重庆,Tue Oct 29 12:13:12 +0800 2024,0,沙Croco,m
生下来当牛马吗,5094786275215992,1,来自河北,Tue Oct 29 12:12:47 +0800 2024,0,冬天要两双棉拖,m
你倒是降房价呀,5094786095383260,1,来自北京,Tue Oct 29 12:12:03 +0800 2024,0,沃德天梅天理帅德布耀布耀德,m
13条举措落实在哪里了？,5094786073628524,1,来自浙江,Tue Oct 29 12:11:59 +0800 2024,0,再来点番茄吧,f
教育问题 住房问题不解决谁生啊,5094785811742735,1,来自河南,Tue Oct 29 12:10:56 +0800 2024,0,二月·拾忆,f
少生优生，幸福一生,5094785757216821,1,来自重庆,Tue Oct 29 12:10:43 +0800 2024,0,黄花瘦吖,f
教育啊  教育才是主要,5094785708459340,1,来自江苏,Tue Oct 29 12:10:32 +0800 2024,0,爬天梯de谋士,m
牛马少了,5094785671496214,1,来自湖北,Tue Oct 29 12:10:23 +0800 2024,0,严zeze,m
你有啥能力让你的后代不是新的牛马[笑cry],5094785562447503,1,来自湖北,Tue Oct 29 12:09:57 +0800 2024,0,w不在线a,m
少点剥削就生了。,5094785516573925,2,来自辽宁,Tue Oct 29 12:09:46 +0800 2024,0,表里不一的小女孩,f
少生一个少奋斗十年,5094785404898509,1,来自河南,Tue Oct 29 12:09:20 +0800 2024,0,紫米味的爆米花哈哈,f
生育补贴也是返还给单位[允悲],5094785402799945,1,来自广东,Tue Oct 29 12:09:19 +0800 2024,0,怡想有日天会开,f
全是假大空话术[并不简单],5094785369243852,1,来自江苏,Tue Oct 29 12:09:10 +0800 2024,0,The_world_will_be_ok,f
又是想骗人生产廉价劳动力[汗],5094785356137139,1,来自湖北,Tue Oct 29 12:09:07 +0800 2024,0,卑微在角落的打工人,m
独生子女家长养老没人管了。,5094785348014411,1,来自贵州,Tue Oct 29 12:09:06 +0800 2024,0,爱笑的女战士,f
生完不养，直接扔大街上可以么,5094785189415756,2,来自吉林,Tue Oct 29 12:08:28 +0800 2024,0,像素的史蒂夫,m
现在性别矛盾这么尖锐，谁还结婚生子,5094785127810758,1,来自山东,Tue Oct 29 12:08:13 +0800 2024,0,生如菜花_,m
检查费都不能全免，其他更不要想了,5094784727780098,1,来自江西,Tue Oct 29 12:06:38 +0800 2024,0,思雨ed,f
30年前的计划生育 30年后的鼓励生育 真魔幻,5094784655950291,3,来自北京,Tue Oct 29 12:06:20 +0800 2024,0,想躺平的程序员,m
面试前，首先问我生育情况。,5094784592774997,1,来自四川,Tue Oct 29 12:06:06 +0800 2024,0,花_久美,f
产检费用全免，生孩子补贴力度加大，每月给予二孩家庭补贴,5094783987224936,1,来自河南,Tue Oct 29 12:03:42 +0800 2024,0,无法停止的爱浩,f
生个小孩什么好政策都落实不到谁敢生 反正我生了一个我都不可能生第二个,5094783930339431,1,来自浙江,Tue Oct 29 12:03:28 +0800 2024,0,老月饼12138,m
没人逼你生，看自己能力吧，量力而行,5094783737138618,1,来自广东,Tue Oct 29 12:02:42 +0800 2024,0,秀才无户伞,f
前几天我姑娘一个感冒然后就肺炎了住十天医院，报销后自己花2000。然后上幼儿园一学期12000，上个月打疫苗花800，这都不算她吃喝穿玩和兴趣班。孩子这种东西你就养吧，谁养谁穷。[微笑],5094783726913298,1,来自广东,Tue Oct 29 12:02:40 +0800 2024,0,手上的红绳,f
灵活就业教医保，能有吗,5094783653249875,1,来自重庆,Tue Oct 29 12:02:21 +0800 2024,0,大家最爱的吴美美,f
主要是带娃困难，上下班时间太早太晚了,5094783574609671,1,来自浙江,Tue Oct 29 12:02:03 +0800 2024,0,这里盛开蔷薇,f
计划生育那个时代生一个也没补贴啊,5094783563338692,2,来自河南,Tue Oct 29 12:02:01 +0800 2024,0,漠北mobbing,m
都别生，你们不知道现在的孩子多卷，初高中连觉都睡不饱,5094783477612679,1,来自江苏,Tue Oct 29 12:01:39 +0800 2024,0,冲浪不负责,m
要想富，少...多...,5094783402380944,1,来自浙江,Tue Oct 29 12:01:22 +0800 2024,0,自在极意门门徒,m
[doge][doge][doge]算了！讲的,5094783342873524,5,来自安徽,Tue Oct 29 12:01:08 +0800 2024,0,艺真先生,m
为啥长春昨天说生育津贴不能领了，说是中央的文件,5094783116643357,1,来自山西,Tue Oct 29 12:00:14 +0800 2024,0,_檀芯_,f
不生孩子幸福一生[哈哈],5094783112449968,4,来自陕西,Tue Oct 29 12:00:13 +0800 2024,0,三更眠呀,f
产检先免费 产假再跟上 再说[喵喵],5094783020959725,1,来自河南,Tue Oct 29 11:59:51 +0800 2024,0,Everinyi,m
女性生育费用全免，然后还要给补贴，优化教育环境,5094782990813101,1,来自广东,Tue Oct 29 11:59:44 +0800 2024,0,来啦开心心,m
生个孩子不难，可是教育成本太大了,5094782959621050,1,来自江苏,Tue Oct 29 11:59:37 +0800 2024,0,盈囡添宝,f
社会前景困难，自然生育意愿大大降低,5094782934452241,1,来自江苏,Tue Oct 29 11:59:31 +0800 2024,0,清和雨初晴,f
生完的补贴能给补上不,5094782852663404,1,来自辽宁,Tue Oct 29 11:59:11 +0800 2024,0,隐匿的微风,m
算了吧。。。。,5094782847684164,1,来自山西,Tue Oct 29 11:59:10 +0800 2024,0,v薇爱前行,f
那批二胎罚款的怎么处理，退款？,5094782718968639,1,来自山东,Tue Oct 29 11:58:38 +0800 2024,0,哇塞女孩吴大胆,f
买房能读好的公立初中，没房只能读镇上私立初中，教育占比多少支出,5094782697737678,1,来自浙江,Tue Oct 29 11:58:34 +0800 2024,0,抨击社会毒瘤,m
现在独生子女还有陪护假，让我们这种2个的怎么办,5094782591832352,1,来自浙江,Tue Oct 29 11:58:09 +0800 2024,0,A梦Amo,f
当年计划生育缴的罚款来补贴了吗？,5094782569546817,1,来自福建,Tue Oct 29 11:58:03 +0800 2024,0,囧园,m
路走错了，敢生的不差这，不敢生还是不敢,5094782407281529,1,来自河北,Tue Oct 29 11:57:25 +0800 2024,0,不看别推,m
感觉这世界太乱了。欺凌。拐卖。七情六欲，生离死别。。人心太复杂。背叛，婚都不结，生孩子，孩子来到世界遭罪。自己都受不了。不想让孩子来世界体验痛苦。,5094782106075220,2,来自湖南,Tue Oct 29 11:56:12 +0800 2024,0,向灏颖c,m
这个社会问题不是你一点补贴能解决的,5094782080387416,1,来自天津,Tue Oct 29 11:56:07 +0800 2024,0,小爽爽688,m
越生越穷,5094782026384365,1,来自江西,Tue Oct 29 11:55:54 +0800 2024,0,zoo欧气,f
先保证双休，限制加班吧,5094781917596965,1,来自广东,Tue Oct 29 11:55:28 +0800 2024,0,无聊发发子,f
哎，80后儿时经历了躲难，长大后经历了被催生。合着就80后全背锅[泪],5094781719677273,2,来自河南,Tue Oct 29 11:54:41 +0800 2024,0,康妮-Conney,f
一次性生育补贴500还没发呢，办个补贴需要一大堆证件，哪个不齐都不给[笑cry],5094781681668489,1,来自山东,Tue Oct 29 11:54:32 +0800 2024,0,往事随风92927,f
杯水车薪,5094781654928181,1,来自吉林,Tue Oct 29 11:54:26 +0800 2024,0,我在你看不见得地方发光,f
其实没必要，不生的人看不上那仨瓜俩枣，生的人不鼓励也会生[允悲],5094781523332454,2,来自广东,Tue Oct 29 11:53:54 +0800 2024,0,三天打鱼两天晒网--,m
诚信这个事情吧，社保已经给了很好的答案了！,5094781489252692,1,来自重庆,Tue Oct 29 11:53:46 +0800 2024,0,不会飞的猫oo,m
好,5094781332227289,1,来自浙江,Tue Oct 29 11:53:09 +0800 2024,0,跳跃的灵魂4ever,m
什么时候实施，生育检查太费钱了。,5094781164192983,1,来自四川,Tue Oct 29 11:52:28 +0800 2024,0,寄愉苍穹,f
普通人能拿到吗[doge],5094781107833191,1,来自浙江,Tue Oct 29 11:52:15 +0800 2024,0,斯蒙SmoON,m
什么时候实现,5094781045181736,1,来自广东,Tue Oct 29 11:52:00 +0800 2024,0,小油菜木木,m
婚假太短[泪]，结婚都没有时间，就更不要说生小孩了[允悲],5094780775697833,1,来自四川,Tue Oct 29 11:50:56 +0800 2024,0,猫猫超人南波湾,m
读书升学变态的辛苦，好好把养育孩子的大环境改变下，自然而然会有人生,5094780737949203,4,来自四川,Tue Oct 29 11:50:47 +0800 2024,0,依兰LY,f
没有用啊,5094780306722837,2,来自山东,Tue Oct 29 11:49:04 +0800 2024,0,Will敢怕,m
少生优生，幸福一生,5094780154938081,1,来自湖北,Tue Oct 29 11:48:28 +0800 2024,0,性感的热干面,m
不只是钱的问题，上学需要的更多,5094779988216740,1,来自上海,Tue Oct 29 11:47:48 +0800 2024,0,绿色树儿,f
